League,season_id,Team,Player,Season,position,Matches,Minutes,Goals,xG,Non-Penalty Goals,Non-Penalty xG,Assists,xA,Shots,Key Passes,Yellow Cards,Red Cards,xg_chain,xg_buildup
Premier League,2425,Ipswich,Nathan Broadhead,2024,M S,18,677,2,1.8282658252865076,2,1.8282658252865076,0,0.8385746516287327,13,7,1,0,4.232192199677229,2.159004925750196
Premier League,2425,Ipswich,Omari Hutchinson,2024,M S,31,2620,3,3.5237994957715273,3,3.5237994957715273,2,3.373567247763276,45,31,5,0,10.518985860049725,4.673843790777028
Premier League,2425,Ipswich,Sam Morsy,2024,M S,33,2767,1,0.29577674996107817,1,0.29577674996107817,1,1.4169819168746471,13,24,9,0,9.255466464906931,8.384842346422374
Premier League,2425,Ipswich,Sammie Szmodics,2024,M S,20,1025,4,4.5141482055187225,4,4.5141482055187225,0,0.19445249065756798,21,5,2,0,5.369531828910112,0.7284961454570293
Premier League,2425,Ipswich,Wes Burns,2024,M S,18,962,0,0.41338271275162697,0,0.41338271275162697,1,2.2046328485012054,7,10,1,0,3.0202110949903727,0.9018877614289522
Premier League,2425,Leicester,Abdul Fatawu,2024,D F M S,11,571,0,0.46604868955910206,0,0.46604868955910206,2,1.4724965319037437,13,6,0,0,2.3615895370021462,1.3566849753260612
Premier League,2425,Leicester,Bilal El Khannouss,2024,M S,32,2242,2,1.4420042671263218,2,1.4420042671263218,3,4.914181550964713,30,42,4,0,7.097214490175247,3.5222754068672657
Premier League,2425,Leicester,Bobby Reid,2024,F M S,23,729,1,0.667118170298636,1,0.667118170298636,2,1.0936873592436314,7,6,2,0,1.5033471286296844,0.7257871571928263
Premier League,2425,Leicester,Boubakary Soumare,2024,M S,31,2182,0,0.25613266602158546,0,0.25613266602158546,0,0.3478336622938514,7,10,8,0,7.107237534597516,6.826774168759584
Premier League,2425,Leicester,Caleb Okoli,2024,D S,19,1113,1,0.8699327614158392,1,0.8699327614158392,0,0.0,4,0,4,0,2.478840259835124,2.4601404275745153
Premier League,2425,Leicester,Conor Coady,2024,D S,22,1710,1,0.6421074867248535,1,0.6421074867248535,0,0.07015308737754822,2,1,3,0,5.112960673868656,4.499962247908115
Premier League,2425,Leicester,Danny Ward,2024,GK S,2,132,0,0.0,0,0.0,0,0.0,0,0,0,0,0.07015308737754822,0.07015308737754822
Premier League,2425,Leicester,Facundo Buonanotte,2024,F M S,31,1498,5,4.3609558045864105,5,4.3609558045864105,2,3.352718798443675,36,25,8,0,7.7602359261363745,3.0961448941379786
Premier League,2425,Leicester,Hamza Choudhury,2024,M S,4,125,0,0.0,0,0.0,0,0.3993283584713936,0,2,0,0,0.658692367374897,0.31169407814741135
Premier League,2425,Leicester,Harry Winks,2024,M S,22,1532,0,0.18760879337787628,0,0.18760879337787628,2,1.32591406814754,10,17,4,0,5.152881131507456,4.76618863362819
Premier League,2425,Leicester,Jake Evans,2024,S,4,12,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2425,Leicester,Jakub Stolarczyk,2024,GK,10,900,0,0.0,0,0.0,0,0.0,0,0,1,0,1.888207919895649,1.888207919895649
Premier League,2425,Leicester,James Justin,2024,D S,36,2937,2,2.046646734699607,2,2.046646734699607,2,0.9606930930167437,25,15,6,0,6.922428992576897,5.915292138233781
Premier League,2425,Leicester,Jamie Vardy,2024,F,35,2890,9,12.219386659562588,8,10.697048958390951,4,3.737534761428833,58,19,5,0,14.040310747921467,0.9949070662260056
Premier League,2425,Leicester,Jannik Vestergaard,2024,D S,18,1411,0,0.11154495272785425,0,0.11154495272785425,0,0.07185124978423119,3,3,5,0,3.8136451300233603,3.7925947066396475
Premier League,2425,Leicester,Jeremy Monga,2024,S,7,77,0,0.2071486935019493,0,0.2071486935019493,0,0.018543284386396408,3,1,0,0,0.31338607892394066,0.08769410848617554
Premier League,2425,Leicester,Kasey McAteer,2024,M S,18,854,1,1.4462989773601294,1,1.4462989773601294,1,0.905257573351264,13,9,3,0,3.96396641433239,1.788604959845543
Premier League,2425,Leicester,Luke Thomas,2024,D S,14,1123,0,0.34869277104735374,0,0.34869277104735374,0,0.41817436274141073,5,8,3,0,1.7490677423775196,1.388859000056982
Premier League,2425,Leicester,Mads Hermansen,2024,GK,27,2388,0,0.0,0,0.0,0,0.0,0,0,1,0,2.3339753225445747,2.3339753225445747
Premier League,2425,Leicester,Michael Golding,2024,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2425,Leicester,Olabade Aluko,2024,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2425,Leicester,Oliver Skipp,2024,M S,24,1095,0,0.2431342415511608,0,0.2431342415511608,0,0.3397108828648925,5,9,8,0,2.2539359983056784,1.7920793881639838
Premier League,2425,Leicester,Patson Daka,2024,F M S,23,686,1,1.767653119750321,1,1.767653119750321,0,0.02592407539486885,15,1,0,0,1.9579588426277041,0.16438164934515953
Premier League,2425,Leicester,Ricardo Pereira,2024,D S,10,378,0,0.11117679998278618,0,0.11117679998278618,0,0.0,2,0,1,0,1.118471845984459,1.0300674214959145
Premier League,2425,Leicester,Stephy Mavididi,2024,M S,30,1586,4,3.392247362062335,4,3.392247362062335,1,2.583603762090206,26,22,2,0,9.100224314257503,5.081808265298605
Premier League,2425,Leicester,Victor Kristiansen,2024,D M S,30,2510,0,0.15955020301043987,0,0.15955020301043987,1,1.6646690927445889,3,18,1,0,6.266841299831867,5.768991779536009
Premier League,2425,Leicester,Wilfred Ndidi,2024,M,28,2368,0,1.973463961854577,0,1.973463961854577,5,2.7866385113447905,22,17,8,0,8.735264824703336,5.421601940877736
Premier League,2425,Leicester,Will Alves,2024,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2425,Leicester,Wout Faes,2024,D S,34,2799,1,1.563155423849821,1,1.563155423849821,0,0.17054090928286314,12,4,4,0,5.0110078155994415,4.808216721750796
Premier League,2425,Leicester,Woyo Coulibaly,2024,D S,4,107,0,0.07459224760532379,0,0.07459224760532379,0,0.0,2,0,1,0,0.0910294447094202,0.016437197104096413
Premier League,2425,Liverpool,Alexis Mac Allister,2024,M S,35,2621,5,3.568436846137047,5,3.568436846137047,5,4.891626043245196,38,45,6,0,23.363473244011402,19.07193909212947
Premier League,2425,Liverpool,Alisson,2024,GK,28,2511,0,0.0,0,0.0,0,0.4981032609939575,0,1,0,0,9.509701142087579,9.011597881093621
Premier League,2425,Liverpool,Andrew Robertson,2024,D S,33,2511,0,1.5656620487570763,0,1.5656620487570763,1,4.881590306758881,15,40,3,1,19.93133733794093,15.677865535020828
Premier League,2425,Liverpool,Caoimhin Kelleher,2024,GK,10,900,0,0.0,0,0.0,0,0.0,0,0,0,0,1.939537651836872,1.939537651836872
Premier League,2425,Liverpool,Cody Gakpo,2024,F M S,35,1970,10,8.601265830919147,10,8.601265830919147,4,6.257204940542579,57,38,5,0,22.09034220688045,8.677158913575113
Premier League,2425,Liverpool,Conor Bradley,2024,D S,19,736,0,1.1355030871927738,0,1.1355030871927738,2,1.9162586014717817,10,7,4,0,7.865552997216582,5.193093849346042
Premier League,2425,Liverpool,Curtis Jones,2024,D F M S,33,1719,3,4.570292007178068,3,4.570292007178068,3,1.7505743531510234,34,22,1,1,12.458385687321424,7.695024929009378
Premier League,2425,Liverpool,Darwin Núñez,2024,F S,30,1072,5,6.912255180999637,5,6.912255180999637,2,1.7422378864139318,34,11,8,0,11.696636958047748,3.613157507032156
Premier League,2425,Liverpool,Diogo Jota,2024,F S,26,1188,6,10.20619698613882,6,10.20619698613882,3,1.852303085848689,51,11,2,0,13.053022043779492,3.036761373281479
Premier League,2425,Liverpool,Dominik Szoboszlai,2024,F M S,36,2519,6,7.00856670551002,6,7.00856670551002,6,7.858418172225356,68,57,6,0,27.468164574354887,15.59493687003851
Premier League,2425,Liverpool,Federico Chiesa,2024,F S,6,95,0,0.6147317513823509,0,0.6147317513823509,0,0.20754490792751312,5,2,0,0,1.6294743716716766,0.8755535371601582
Premier League,2425,Liverpool,Harvey Elliott,2024,M S,18,320,1,1.6678786408156157,1,1.6678786408156157,2,1.2793736029416323,17,10,1,0,4.1819951720535755,2.2030859515070915
Premier League,2425,Liverpool,Ibrahima Konaté,2024,D S,31,2578,1,1.8570036180317402,1,1.8570036180317402,2,1.0275321248918772,19,10,5,0,17.322711497545242,16.64254543930292
Premier League,2425,Liverpool,Jarell Quansah,2024,D S,13,478,0,0.09152641892433167,0,0.09152641892433167,0,0.10514529794454575,1,2,2,0,2.4939724653959274,2.420603469014168
Premier League,2425,Liverpool,Jayden Danns,2024,S,1,3,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2425,Liverpool,Joseph Gomez,2024,D S,9,510,0,0.37429935298860073,0,0.37429935298860073,0,0.08069203794002533,3,2,1,0,4.230954002588987,4.1999836675822735
Premier League,2425,Liverpool,Konstantinos Tsimikas,2024,D S,18,819,0,0.5641818605363369,0,0.5641818605363369,1,2.597917679697275,4,16,2,0,7.063847681507468,5.982297686859965
Premier League,2425,Liverpool,Luis Díaz,2024,F M S,36,2433,13,12.3563298471272,13,12.3563298471272,5,6.245185255073011,71,56,2,0,27.060918375849724,10.240967989899218
Premier League,2425,Liverpool,Mohamed Salah,2024,F M,38,3392,29,27.70626749098301,20,20.855747912079096,18,15.858334187418222,130,89,1,0,48.53588879853487,16.20675839856267
Premier League,2425,Liverpool,Ryan Gravenberch,2024,M,37,3199,0,1.3318934980779886,0,1.3318934980779886,4,2.415423891507089,20,26,6,1,21.408910930156708,19.362357161939144
Premier League,2425,Liverpool,Trent Alexander-Arnold,2024,D S,33,2405,3,1.8941362705081701,3,1.8941362705081701,6,8.056737272068858,45,52,5,0,20.09090856090188,13.782187223434448
Premier League,2425,Liverpool,Virgil van Dijk,2024,D,37,3330,3,2.821447281166911,3,2.821447281166911,1,1.2135552121326327,26,12,5,0,22.29557890444994,21.51737556606531
Premier League,2425,Liverpool,Vítezslav Jaros,2024,S,1,9,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2425,Liverpool,Wataru Endo,2024,M S,20,226,0,0.0,0,0.0,0,0.06703786551952362,0,2,0,0,1.2031035460531712,1.1583239622414112
Premier League,2425,Manchester City,Abduqodir Khusanov,2024,D,6,506,0,0.015545766800642014,0,0.015545766800642014,0,0.10573065932840109,1,2,1,0,2.7786731719970703,2.763522148132324
Premier League,2425,Manchester City,Bernardo Silva,2024,M S,33,2660,4,4.793662561103702,4,4.793662561103702,4,4.999884040094912,32,53,7,0,19.424771897494793,13.023904200643301
Premier League,2425,Manchester City,Claudio Echeverri,2024,S,1,4,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2425,Manchester City,Divin Mubama,2024,S,1,26,0,0.06255101412534714,0,0.06255101412534714,0,0.0,1,0,0,0,0.0,0.0
Premier League,2425,Manchester City,Ederson,2024,GK,26,2324,0,0.0,0,0.0,4,1.1925887912511826,0,4,4,0,5.953033002093434,4.961667595431209
Premier League,2425,Manchester City,Erling Haaland,2024,F,31,2749,22,23.95459282770753,19,20.909917432814837,3,3.5812273556366563,109,29,2,0,22.845245644450188,3.5353690683841705
Premier League,2425,Manchester City,Ilkay Gündogan,2024,M S,33,2231,1,3.426698351278901,1,3.426698351278901,6,3.6678730603307486,27,42,1,0,19.306594289839268,14.603720467537642
Premier League,2425,Manchester City,Jack Grealish,2024,M S,20,689,1,1.2711530942469835,1,1.2711530942469835,1,1.9155478971078992,15,24,3,0,6.737229811958969,4.150039034895599
Premier League,2425,Manchester City,Jahmai Simpson-Pusey,2024,D S,2,94,0,0.0,0,0.0,0,0.0,0,0,1,0,1.0117364432662725,1.0117364432662725
Premier League,2425,Manchester City,James McAtee,2024,M S,15,341,3,2.566829100251198,3,2.566829100251198,0,0.8544101417064667,12,3,1,0,3.394278069958091,0.7336818743497133
Premier League,2425,Manchester City,John Stones,2024,D S,11,539,2,0.6664973199367523,2,0.6664973199367523,0,0.0837758481502533,2,2,1,0,2.6725111044943333,2.6725111044943333
Premier League,2425,Manchester City,Josko Gvardiol,2024,D S,37,3277,5,4.607429768890142,5,4.607429768890142,0,2.0648905243724585,40,26,2,0,22.938383139669895,18.74818231165409
Premier League,2425,Manchester City,Jéremy Doku,2024,F M S,29,1518,3,1.8944458104670048,3,1.8944458104670048,6,4.646427006460726,29,32,1,0,10.565225437283516,5.7006776463240385
Premier League,2425,Manchester City,Kevin De Bruyne,2024,F M S,28,1706,4,5.544451447203755,4,5.544451447203755,7,8.934372447431087,57,57,2,0,18.807611417025328,8.703332384116948
Premier League,2425,Manchester City,Kyle Walker,2024,D S,15,968,0,0.1098661832511425,0,0.1098661832511425,0,0.7247695401310921,5,7,3,0,6.8929938822984695,6.746879652142525
Premier League,2425,Manchester City,Manuel Akanji,2024,D S,26,2017,0,1.0098738074302673,0,1.0098738074302673,0,0.42468701861798763,15,9,3,0,13.879725754261017,13.611297756433487
Premier League,2425,Manchester City,Mateo Kovacic,2024,M S,31,2220,6,1.8060728069394827,6,1.8060728069394827,2,3.685476559214294,45,33,5,1,16.83304774388671,13.353065870702267
Premier League,2425,Manchester City,Matheus Nunes,2024,D M S,26,1673,1,1.189816527068615,1,1.189816527068615,6,3.9489037338644266,9,23,4,0,10.188475765287876,7.719313248991966
Premier League,2425,Manchester City,Nathan Aké,2024,D S,10,684,0,0.24186671525239944,0,0.24186671525239944,0,0.016024935990571976,3,1,0,0,3.5274377912282944,3.38953398168087
Premier League,2425,Manchester City,Nico González,2024,M S,11,767,1,0.8193094208836555,1,0.8193094208836555,0,0.08155591785907745,9,1,3,0,6.620623365044594,6.3495680540800095
Premier League,2425,Manchester City,Nico O'Reilly,2024,D S,9,526,2,1.0966674238443375,2,1.0966674238443375,0,0.26054514944553375,8,4,0,0,2.7525365091860294,1.6519679110497236
Premier League,2425,Manchester City,Omar Marmoush,2024,F M S,16,1195,7,5.649778325110674,7,5.649778325110674,0,2.676836894825101,49,15,0,0,9.663014598190784,2.601844636723399
Premier League,2425,Manchester City,Oscar Bobb,2024,S,3,9,0,0.0,0,0.0,0,0.09015875309705734,0,1,0,0,0.09015875309705734,0.0
Premier League,2425,Manchester City,Phil Foden,2024,F M S,28,1770,7,6.184084575623274,7,6.184084575623274,2,5.382284659892321,54,44,2,0,13.734636969864368,5.446543112397194
Premier League,2425,Manchester City,Rico Lewis,2024,D M S,28,1903,1,1.6414977870881557,1,1.6414977870881557,2,0.34641725569963455,10,7,3,1,14.292443186044693,12.876099944114685
Premier League,2425,Manchester City,Rodri,2024,M S,3,64,0,0.0,0,0.0,0,0.052060868591070175,0,1,0,0,1.4455500841140747,1.4455500841140747
Premier League,2425,Manchester City,Rúben Dias,2024,D S,27,2262,0,1.335742843337357,0,1.335742843337357,0,0.21338675543665886,21,5,4,0,14.734221961349249,14.567276891320944
Premier League,2425,Manchester City,Stefan Ortega Moreno,2024,GK S,13,1096,0,0.0,0,0.0,0,0.0,0,0,1,0,2.8627792466431856,2.8627792466431856
Premier League,2425,Manchester City,Sávio,2024,F M S,29,1801,1,5.246914088726044,1,5.246914088726044,8,6.9446608647704124,55,45,3,0,16.14704818278551,5.930092327296734
Premier League,2425,Manchester City,Vitor Reis,2024,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2425,Manchester United,Alejandro Garnacho,2024,F M S,36,2176,6,9.43980634957552,6,9.43980634957552,2,3.4675094597041607,84,38,3,0,16.76700660586357,5.79347936809063
Premier League,2425,Manchester United,Altay Bayindir,2024,GK,4,360,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1752907931804657,0.1752907931804657
Premier League,2425,Manchester United,Amad Diallo Traore,2024,D F M S,26,1887,8,4.74583822209388,8,4.74583822209388,6,4.755917379632592,47,49,5,0,12.264865227043629,5.410414909943938
Premier League,2425,Manchester United,André Onana,2024,GK,34,3060,0,0.0,0,0.0,0,0.31468600034713745,0,1,0,0,5.308094757609069,4.993408787064254
Premier League,2425,Manchester United,Antony,2024,S,8,119,0,0.6254736389964819,0,0.6254736389964819,0,0.22945007402449846,6,3,0,0,1.066591788083315,0.3265676498413086
Premier League,2425,Manchester United,Ayden Heaven,2024,D S,4,167,0,0.060109693557024,0,0.060109693557024,0,0.012095056474208832,2,1,1,0,0.3067154213786125,0.2946203574538231
Premier League,2425,Manchester United,Bruno Fernandes,2024,F M S,36,3034,8,9.887796703726053,5,7.604290317744017,10,10.227527445182204,96,92,3,2,24.228133594617248,13.644698239862919
Premier League,2425,Manchester United,Casemiro,2024,M S,24,1519,1,1.939050110988319,1,1.939050110988319,0,2.170760851353407,32,22,5,0,7.131643548607826,5.040456134825945
Premier League,2425,Manchester United,Chido Obi-Martin,2024,F S,7,145,0,0.5575938895344734,0,0.5575938895344734,0,0.0,5,0,1,0,0.8561866730451584,0.34466181695461273
Premier League,2425,Manchester United,Christian Eriksen,2024,M S,23,1043,1,1.3317703362554312,0,0.5706015210598707,2,3.2394327828660607,15,29,4,0,7.565414318814874,6.649325430393219
Premier League,2425,Manchester United,Diogo Dalot,2024,D S,33,2821,0,1.6990829594433308,0,1.6990829594433308,3,2.5788643723353744,24,26,5,0,10.50801149662584,8.384668283164501
Premier League,2425,Manchester United,Harry Amass,2024,D S,5,347,0,0.08970431052148342,0,0.08970431052148342,0,0.04916497692465782,3,1,0,0,1.3546761870384216,1.2308019548654556
Premier League,2425,Manchester United,Harry Maguire,2024,D S,27,1752,1,2.3422655537724495,1,2.3422655537724495,0,0.9308241046965122,16,8,7,0,5.207567437551916,3.6736370800063014
Premier League,2425,Manchester United,Jonny Evans,2024,D S,7,306,0,0.08427041582763195,0,0.08427041582763195,0,0.0,2,0,1,0,1.1920689959079027,1.1920689959079027
Premier League,2425,Manchester United,Joshua Zirkzee,2024,F M S,32,1378,3,5.218384485691786,3,5.218384485691786,1,2.009757675230503,28,12,2,0,9.033301264047623,2.963567115366459
Premier League,2425,Manchester United,Kobbie Mainoo,2024,F M S,25,1660,0,0.7448182795196772,0,0.7448182795196772,0,2.04548772983253,15,14,5,0,6.994521474465728,4.4265395030379295
Premier League,2425,Manchester United,Leny Yoro,2024,D S,21,1152,0,1.1257849335670471,0,1.1257849335670471,0,0.05382058396935463,5,2,5,0,4.256799969822168,3.4262867253273726
Premier League,2425,Manchester United,Lisandro Martínez,2024,D,20,1762,2,1.6867136806249619,2,1.6867136806249619,1,1.357606129720807,17,9,7,0,9.639154896140099,8.233198188245296
Premier League,2425,Manchester United,Luke Shaw,2024,D S,7,352,0,0.03137751296162605,0,0.03137751296162605,0,0.5605076849460602,1,5,1,0,1.353358380496502,0.7928507253527641
Premier League,2425,Manchester United,Manuel Ugarte,2024,M S,29,1802,1,1.087446665391326,1,1.087446665391326,2,1.6160887470468879,19,10,11,0,7.235839036293328,6.052829889580607
Premier League,2425,Manchester United,Mason Mount,2024,F M S,17,626,1,2.9394782911986113,1,2.9394782911986113,0,0.33556320145726204,20,8,3,0,4.9926538458094,1.9043842209503055
Premier League,2425,Manchester United,Matthijs de Ligt,2024,D S,29,2141,2,2.871978895738721,2,2.871978895738721,0,0.281110018491745,18,6,3,0,5.249729173257947,4.9913213811814785
Premier League,2425,Manchester United,Noussair Mazraoui,2024,D S,37,2881,0,0.814534755423665,0,0.814534755423665,1,1.5644007651135325,13,20,3,0,10.547775242477655,9.085838556289673
Premier League,2425,Manchester United,Patrick Dorgu,2024,D S,12,843,0,0.39472571574151516,0,0.39472571574151516,0,0.9689584393054247,10,11,3,1,2.9226090274751186,1.9455055128782988
Premier League,2425,Manchester United,Rasmus Højlund,2024,F S,32,2032,4,5.865164168179035,4,5.865164168179035,0,2.1415039356797934,32,16,2,0,8.606904566287994,2.4272238351404667
Premier League,2425,Manchester United,Scott McTominay,2024,S,2,15,0,0.12602733075618744,0,0.12602733075618744,0,0.0,1,0,0,0,0.12602733075618744,0.0
Premier League,2425,Manchester United,Toby Collyer,2024,S,6,159,0,0.050947535783052444,0,0.050947535783052444,0,0.16184047795832157,1,2,0,0,0.8362514898180962,0.6744109764695168
Premier League,2425,Manchester United,Tyler Fredricson,2024,D,2,170,0,0.0,0,0.0,0,0.0,0,0,0,0,0.29411039501428604,0.29411039501428604
Premier League,2425,Manchester United,Tyrell Malacia,2024,D S,3,102,0,0.0,0,0.0,0,0.062010977417230606,0,1,1,0,0.062010977417230606,0.0
Premier League,2425,Manchester United,Victor Lindelöf,2024,D S,16,679,0,0.0,0,0.0,0,0.12252716906368732,0,3,1,0,1.1769144833087921,1.0819011144340038
Premier League,2425,Newcastle United,Alexander Isak,2024,F,34,2822,23,22.356988068670034,19,19.312312599271536,6,5.44870379474014,99,42,1,0,26.209551103413105,3.579237926751375
Premier League,2425,Newcastle United,Anthony Gordon,2024,F M S,34,2474,6,9.196510776877403,5,7.674173064529896,5,4.824591662734747,59,51,2,0,15.255516607314348,6.296648159623146
Premier League,2425,Newcastle United,Bruno Guimarães,2024,M,38,3321,5,4.702356463298202,5,4.702356463298202,6,6.579319527372718,45,52,7,0,20.815922878682613,14.020939897745848
Premier League,2425,Newcastle United,Callum Wilson,2024,F S,18,313,0,0.7507430538535118,0,0.7507430538535118,0,0.1887170672416687,6,3,1,0,1.4098929166793823,0.470432810485363
Premier League,2425,Newcastle United,Dan Burn,2024,D,37,3330,1,2.5743769044056535,1,2.5743769044056535,1,1.1636743620038033,21,9,11,0,10.685649447143078,10.075688883662224
Premier League,2425,Newcastle United,Emil Krafth,2024,D S,12,314,0,0.027688954025506973,0,0.027688954025506973,0,0.05894070118665695,1,1,2,0,1.4653809145092964,1.4653809145092964
Premier League,2425,Newcastle United,Fabian Schär,2024,D S,34,2938,4,4.203412067145109,4,4.203412067145109,0,0.3913493175059557,40,5,9,1,9.683145336806774,8.512181639671326
Premier League,2425,Newcastle United,Harvey Barnes,2024,F M S,33,1740,9,7.695071091875434,9,7.695071091875434,4,4.351620296947658,63,24,0,0,13.820457808673382,3.1923213340342045
Premier League,2425,Newcastle United,Jacob Murphy,2024,D F M S,35,2443,8,6.590988090261817,8,6.590988090261817,11,9.341311557218432,43,41,4,0,18.842034708708525,4.910585891455412
Premier League,2425,Newcastle United,Joe Willock,2024,M S,32,1043,0,2.0176452044397593,0,2.0176452044397593,2,3.1126333381980658,18,22,4,0,8.017597679048777,3.4172954158857465
Premier League,2425,Newcastle United,Joelinton,2024,F M,29,2435,4,4.270817156881094,4,4.270817156881094,3,2.4919691011309624,45,23,10,0,16.40742952376604,11.303140779957175
Premier League,2425,Newcastle United,Kieran Trippier,2024,D S,25,1311,0,0.15787873044610023,0,0.15787873044610023,3,1.8058830378577113,4,21,1,0,6.462460404261947,6.190624123439193
Premier League,2425,Newcastle United,Lewis Hall,2024,D S,27,2200,0,0.5363848507404327,0,0.5363848507404327,4,3.951083693653345,11,33,3,0,12.689174748957157,10.644899234175682
Premier League,2425,Newcastle United,Lewis Miley,2024,M S,14,274,1,0.2039504423737526,1,0.2039504423737526,0,0.08938674628734589,3,1,0,0,1.0136461164802313,0.8299028035253286
Premier League,2425,Newcastle United,Lloyd Kelly,2024,D S,10,303,0,0.2711419649422169,0,0.2711419649422169,1,0.3751976788043976,3,2,2,0,0.8785770535469055,0.5033793747425079
Premier League,2425,Newcastle United,Martin Dubravka,2024,GK,10,900,0,0.0,0,0.0,0,0.0,0,0,0,0,1.4120896756649017,1.4120896756649017
Premier League,2425,Newcastle United,Matt Targett,2024,S,2,12,0,0.0,0,0.0,0,0.0,0,0,0,0,0.14237786829471588,0.14237786829471588
Premier League,2425,Newcastle United,Miguel Almirón,2024,F S,9,138,0,0.4826713129878044,0,0.4826713129878044,0,0.16637674160301685,6,3,0,0,0.6716924104839563,0.16323585249483585
Premier League,2425,Newcastle United,Nick Pope,2024,GK,28,2520,0,0.0,0,0.0,0,0.07708201557397842,0,1,2,0,4.53913442697376,4.462052411399782
Premier League,2425,Newcastle United,Sandro Tonali,2024,M S,36,2619,4,4.238380494527519,4,4.238380494527519,2,2.1789364712312818,35,28,5,0,15.480939321219921,11.201060734689236
Premier League,2425,Newcastle United,Sean Longstaff,2024,M S,25,758,0,0.4065457545220852,0,0.4065457545220852,0,0.20866851694881916,6,4,2,0,2.1645284295082092,1.791835017502308
Premier League,2425,Newcastle United,Sven Botman,2024,D S,8,424,0,0.7963292263448238,0,0.7963292263448238,0,0.6542200557887554,5,2,1,0,1.063561487942934,1.063561487942934
Premier League,2425,Newcastle United,Valentino Livramento,2024,D S,37,2848,0,0.3249886427074671,0,0.3249886427074671,1,3.147453512996435,6,25,1,0,13.396901009604335,10.808134069666266
Premier League,2425,Newcastle United,William Osula,2024,S,14,107,1,0.28269219398498535,1,0.28269219398498535,0,0.13386283814907074,4,2,0,0,0.3538459315896034,0.07435569167137146
Premier League,2425,Nottingham Forest,Anthony Elanga,2024,F M S,38,2549,6,5.92288132570684,6,5.92288132570684,11,6.605899995192885,44,50,1,0,12.84948781132698,4.026209270581603
Premier League,2425,Nottingham Forest,Callum Hudson-Odoi,2024,F M S,31,2221,5,2.5114910937845707,5,2.5114910937845707,2,2.9465562608093023,37,44,2,0,11.848760638386011,8.000117145478725
Premier League,2425,Nottingham Forest,Chris Wood,2024,F S,36,3024,20,15.638655036687851,17,13.355148404836655,3,3.044111367315054,68,22,1,0,14.72016467526555,1.6692094188183546
Premier League,2425,Nottingham Forest,Danilo,2024,M S,8,275,0,0.0,0,0.0,0,0.0,0,0,0,0,2.1522383373230696,2.1522383373230696
Premier League,2425,Nottingham Forest,Elliot Anderson,2024,M S,37,2773,2,2.230010911822319,2,2.230010911822319,6,4.1257980996742845,40,37,10,0,9.88364265859127,6.357638165354729
Premier League,2425,Nottingham Forest,Eric da Silva Moreira,2024,S,2,27,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2425,Nottingham Forest,Harry Toffolo,2024,D S,4,122,0,0.022599829360842705,0,0.022599829360842705,0,0.0,1,0,1,0,0.042361821979284286,0.01976199261844158
Premier League,2425,Nottingham Forest,Ibrahim Sangare,2024,M S,13,584,0,0.016365941613912582,0,0.016365941613912582,1,0.7156692324206233,1,5,3,0,3.003039238974452,2.3539955895394087
Premier League,2425,Nottingham Forest,James Ward-Prowse,2024,M S,24,1449,1,1.2941841231659055,1,1.2941841231659055,2,3.261906538158655,14,24,2,1,5.538908100686967,2.9147418392822146
Premier League,2425,Nottingham Forest,Jota Silva,2024,M S,31,799,3,2.7386593613773584,3,2.7386593613773584,1,3.355119312182069,23,14,5,0,4.373035242781043,0.8781488863751292
Premier League,2425,Nottingham Forest,Matz Sels,2024,GK,38,3420,0,0.0,0,0.0,0,0.5219662692397833,0,2,4,0,3.724944426678121,3.2029781555756927
Premier League,2425,Nottingham Forest,Morato,2024,D S,26,852,0,0.1037580780684948,0,0.1037580780684948,0,0.0,2,0,5,0,2.077718833461404,2.077718833461404
Premier League,2425,Nottingham Forest,Morgan Gibbs-White,2024,M,34,2868,7,6.140304567292333,7,6.140304567292333,8,6.105838568881154,61,51,9,1,17.928511697798967,10.13072724826634
Premier League,2425,Nottingham Forest,Murillo,2024,D,36,3199,2,1.9497453132644296,2,1.9497453132644296,0,1.3909434340894222,25,12,6,0,5.36951514147222,4.55442807264626
Premier League,2425,Nottingham Forest,Neco Williams,2024,D M S,35,2579,1,3.0044789891690016,1,3.0044789891690016,3,1.7043100725859404,37,18,7,0,8.458546839654446,5.0818028431385756
Premier League,2425,Nottingham Forest,Nicolás Domínguez,2024,M S,34,1979,0,1.9267512233927846,0,1.9267512233927846,1,1.4655370814725757,21,13,9,0,4.884785549715161,3.6538716042414308
