match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition.competition_id,competition.country_name,competition.competition_name,season.season_id,season.season_name,home_team.home_team_id,home_team.home_team_name,home_team.home_team_gender,home_team.home_team_group,home_team.country.id,home_team.country.name,home_team.managers,away_team.away_team_id,away_team.away_team_name,away_team.away_team_gender,away_team.away_team_group,away_team.country.id,away_team.country.name,away_team.managers,metadata.data_version,metadata.shot_fidelity_version,metadata.xy_fidelity_version,competition_stage.id,competition_stage.name,stadium.id,stadium.name,stadium.country.id,stadium.country.name,referee.id,referee.name,referee.country.id,referee.country.name
3754130,2015-12-28,16:00:00.000,2,0,available,scheduled,2022-12-01T13:46:22.606869,2021-06-13T16:17:31.694,19,2,England,Premier League,27,2015/2016,56,Norwich City,male,,68,England,"[{'id': 41, 'name': 'Alex Neil', 'nickname': None, 'dob': '1981-06-09', 'country': {'id': 201, 'name': 'Scotland'}}]",59,Aston Villa,male,,68,England,"[{'id': 92, 'name': 'Rémi Garde', 'nickname': None, 'dob': '1966-04-03', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,220,Carrow Road,68,England,11,Graham Scott,68,England
3754188,2015-12-19,16:00:00.000,0,2,available,scheduled,2020-10-13T22:03:18.128077,2021-06-13T16:17:31.694,17,2,England,Premier League,27,2015/2016,25,Southampton,male,,68,England,"[{'id': 676, 'name': 'Ronald Koeman', 'nickname': None, 'dob': '1963-03-21', 'country': {'id': 160, 'name': 'Netherlands'}}]",38,Tottenham Hotspur,male,,68,England,"[{'id': 81, 'name': 'Mauricio Roberto Pochettino Trossero', 'nickname': 'Mauricio Pochettino', 'dob': '1972-03-02', 'country': {'id': 11, 'name': 'Argentina'}}]",1.1.0,2,2,1,Regular Season,4591,St. Mary''s Stadium,68,England,12,Kevin Friend,68,England
3754178,2015-11-28,16:00:00.000,2,3,available,scheduled,2022-12-01T13:28:41.370247,2021-06-13T16:17:31.694,14,2,England,Premier League,27,2015/2016,59,Aston Villa,male,,68,England,"[{'id': 92, 'name': 'Rémi Garde', 'nickname': None, 'dob': '1966-04-03', 'country': {'id': 78, 'name': 'France'}}]",23,Watford,male,,68,England,"[{'id': 236, 'name': 'Enrique Sánchez Flores', 'nickname': 'Quique Sánchez Flores', 'dob': '1965-02-05', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,211,Villa Park,68,England,10,Lee Mason,68,England
3754157,2015-11-28,16:00:00.000,3,3,available,scheduled,2020-10-13T22:03:18.128077,2021-06-13T16:17:31.694,14,2,England,Premier League,27,2015/2016,28,AFC Bournemouth,male,,68,England,"[{'id': 38, 'name': 'Eddie Howe', 'nickname': None, 'dob': '1977-11-29', 'country': {'id': 68, 'name': 'England'}}]",29,Everton,male,,68,England,"[{'id': 263, 'name': 'Roberto Martínez Montoliú', 'nickname': 'Roberto Martínez', 'dob': '1973-07-13', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,71,Vitality Stadium,68,England,12,Kevin Friend,68,England
3754166,2015-12-19,16:00:00.000,2,3,available,scheduled,2020-11-08T23:50:05.254655,2021-06-13T16:17:31.694,17,2,England,Premier League,27,2015/2016,29,Everton,male,,68,England,"[{'id': 263, 'name': 'Roberto Martínez Montoliú', 'nickname': 'Roberto Martínez', 'dob': '1973-07-13', 'country': {'id': 214, 'name': 'Spain'}}]",22,Leicester City,male,,68,England,"[{'id': 60, 'name': 'Claudio Ranieri', 'nickname': None, 'dob': '1951-10-20', 'country': {'id': 112, 'name': 'Italy'}}]",1.1.0,2,2,1,Regular Season,12,Goodison Park,68,England,3,Jonathan Moss,68,England
3754211,2015-11-21,16:00:00.000,0,3,available,scheduled,2022-12-01T13:24:12.811808,2021-06-13T16:17:31.694,13,2,England,Premier League,27,2015/2016,37,Newcastle United,male,,68,England,"[{'id': 40, 'name': 'Steve McClaren', 'nickname': None, 'dob': '1961-05-03', 'country': {'id': 68, 'name': 'England'}}]",22,Leicester City,male,,68,England,"[{'id': 60, 'name': 'Claudio Ranieri', 'nickname': None, 'dob': '1951-10-20', 'country': {'id': 112, 'name': 'Italy'}}]",1.1.0,2,2,1,Regular Season,4674,St. James'' Park,68,England,14,Mike Jones,68,England
3754150,2015-11-28,16:00:00.000,2,0,available,scheduled,2022-12-01T13:29:34.530915,2021-06-13T16:17:31.694,14,2,England,Premier League,27,2015/2016,41,Sunderland,male,,68,England,"[{'id': 561, 'name': 'Sam Allardyce', 'nickname': None, 'dob': '1954-10-19', 'country': {'id': 68, 'name': 'England'}}]",30,Stoke City,male,,68,England,"[{'id': 55, 'name': 'Mark Hughes', 'nickname': None, 'dob': '1963-11-01', 'country': {'id': 249, 'name': 'Wales'}}]",1.1.0,2,2,1,Regular Season,210,Stadium of Light,68,England,6,Mike Dean,68,England
3754160,2015-12-05,16:00:00.000,3,1,available,scheduled,2020-10-13T14:16:54.852458,2021-06-13T16:17:31.694,15,2,England,Premier League,27,2015/2016,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",41,Sunderland,male,,68,England,"[{'id': 561, 'name': 'Sam Allardyce', 'nickname': None, 'dob': '1954-10-19', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,3,Emirates Stadium,68,England,9,Robert Madley,68,England
3754218,2015-12-12,16:00:00.000,1,0,available,scheduled,2022-12-01T13:34:53.717751,2021-06-13T16:17:31.694,16,2,England,Premier League,27,2015/2016,31,Crystal Palace,male,,68,England,"[{'id': 382, 'name': 'Alan Pardew', 'nickname': None, 'dob': '1961-07-18', 'country': {'id': 68, 'name': 'England'}}]",25,Southampton,male,,68,England,"[{'id': 676, 'name': 'Ronald Koeman', 'nickname': None, 'dob': '1963-03-21', 'country': {'id': 160, 'name': 'Netherlands'}}]",1.1.0,2,2,1,Regular Season,37,Selhurst Park,68,England,6,Mike Dean,68,England
3754217,2015-09-19,13:45:00.000,2,0,available,scheduled,2022-12-01T12:54:07.025078,2021-06-13T16:17:31.694,6,2,England,Premier League,27,2015/2016,33,Chelsea,male,,68,England,"[{'id': 383, 'name': 'José Mario Felix dos Santos Mourinho', 'nickname': 'José Mourinho', 'dob': '1963-01-26', 'country': {'id': 183, 'name': 'Portugal'}}]",1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,10,Stamford Bridge,68,England,6,Mike Dean,68,England
3754205,2015-08-29,13:45:00.000,0,1,available,scheduled,2022-07-08T22:20:35.172474,2021-06-13T16:17:31.694,4,2,England,Premier League,27,2015/2016,37,Newcastle United,male,,68,England,"[{'id': 40, 'name': 'Steve McClaren', 'nickname': None, 'dob': '1961-05-03', 'country': {'id': 68, 'name': 'England'}}]",1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,4674,St. James'' Park,68,England,5,Andre Marriner,68,England
3754221,2015-08-30,17:00:00.000,2,1,available,scheduled,2020-09-09T12:35:13.376459,2021-06-13T16:17:31.694,4,2,England,Premier League,27,2015/2016,26,Swansea City,male,,249,Wales,"[{'id': 270, 'name': 'Garry Monk', 'nickname': None, 'dob': '1979-03-06', 'country': {'id': 68, 'name': 'England'}}]",39,Manchester United,male,,68,England,"[{'id': 788, 'name': 'Louis van Gaal', 'nickname': None, 'dob': '1951-08-08', 'country': {'id': 160, 'name': 'Netherlands'}}]",1.1.0,2,2,1,Regular Season,45,Swansea.com Stadium,249,Wales,4,Martin Atkinson,68,England
3754198,2015-10-17,13:45:00.000,0,0,available,scheduled,2020-08-13T15:17:06.709255,2021-06-13T16:17:31.694,9,2,England,Premier League,27,2015/2016,38,Tottenham Hotspur,male,,68,England,"[{'id': 81, 'name': 'Mauricio Roberto Pochettino Trossero', 'nickname': 'Mauricio Pochettino', 'dob': '1972-03-02', 'country': {'id': 11, 'name': 'Argentina'}}]",24,Liverpool,male,,68,England,"[{'id': 94, 'name': 'Jürgen Klopp', 'nickname': None, 'dob': '1967-06-16', 'country': {'id': 85, 'name': 'Germany'}}]",1.1.0,2,2,1,Regular Season,99148,White Hart Lane,68,England,2,Craig Pawson,68,England
3754193,2015-10-17,16:00:00.000,5,1,available,scheduled,2022-12-01T13:08:26.404246,2021-06-13T16:17:31.694,9,2,England,Premier League,27,2015/2016,36,Manchester City,male,,68,England,"[{'id': 733, 'name': 'Manuel Luis Pellegrini Ripamonti', 'nickname': 'Manuel Pellegrini', 'dob': '1953-09-16', 'country': {'id': 45, 'name': 'Chile'}}]",28,AFC Bournemouth,male,,68,England,"[{'id': 38, 'name': 'Eddie Howe', 'nickname': None, 'dob': '1977-11-29', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,4715,Etihad Stadium,68,England,6,Mike Dean,68,England
3754222,2015-09-20,14:30:00.000,1,0,available,scheduled,2020-09-11T18:18:25.317407,2021-06-13T16:17:31.694,6,2,England,Premier League,27,2015/2016,38,Tottenham Hotspur,male,,68,England,"[{'id': 81, 'name': 'Mauricio Roberto Pochettino Trossero', 'nickname': 'Mauricio Pochettino', 'dob': '1972-03-02', 'country': {'id': 11, 'name': 'Argentina'}}]",31,Crystal Palace,male,,68,England,"[{'id': 382, 'name': 'Alan Pardew', 'nickname': None, 'dob': '1961-07-18', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,99148,White Hart Lane,68,England,1,Michael Oliver,68,England
3754213,2015-09-12,16:00:00.000,1,0,available,scheduled,2020-11-29T14:07:50.969020,2021-06-13T16:17:31.694,5,2,England,Premier League,27,2015/2016,23,Watford,male,,68,England,"[{'id': 236, 'name': 'Enrique Sánchez Flores', 'nickname': 'Quique Sánchez Flores', 'dob': '1965-02-05', 'country': {'id': 214, 'name': 'Spain'}}]",26,Swansea City,male,,249,Wales,"[{'id': 270, 'name': 'Garry Monk', 'nickname': None, 'dob': '1979-03-06', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,4589,Vicarage Road,68,England,9,Robert Madley,68,England
3754212,2015-09-26,16:00:00.000,3,2,available,scheduled,2022-12-01T12:55:05.393529,2021-06-13T16:17:31.694,7,2,England,Premier League,27,2015/2016,24,Liverpool,male,,68,England,"[{'id': 6, 'name': 'Brendan Rodgers', 'nickname': None, 'dob': '1973-01-26', 'country': {'id': 169, 'name': 'Northern Ireland'}}]",59,Aston Villa,male,,68,England,"[{'id': 5003, 'name': 'Tim Sherwood', 'nickname': None, 'dob': '1969-02-06', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,6,Anfield ,68,England,3,Jonathan Moss,68,England
3754223,2015-10-31,16:00:00.000,0,0,available,scheduled,2022-12-01T13:17:21.322151,2021-06-13T16:17:31.694,11,2,England,Premier League,27,2015/2016,31,Crystal Palace,male,,68,England,"[{'id': 382, 'name': 'Alan Pardew', 'nickname': None, 'dob': '1961-07-18', 'country': {'id': 68, 'name': 'England'}}]",39,Manchester United,male,,68,England,"[{'id': 788, 'name': 'Louis van Gaal', 'nickname': None, 'dob': '1951-08-08', 'country': {'id': 160, 'name': 'Netherlands'}}]",1.1.0,2,2,1,Regular Season,37,Selhurst Park,68,England,14,Mike Jones,68,England
3754197,2015-09-26,13:45:00.000,4,1,available,scheduled,2022-12-01T12:57:02.570846,2021-06-13T16:17:31.694,7,2,England,Premier League,27,2015/2016,38,Tottenham Hotspur,male,,68,England,"[{'id': 81, 'name': 'Mauricio Roberto Pochettino Trossero', 'nickname': 'Mauricio Pochettino', 'dob': '1972-03-02', 'country': {'id': 11, 'name': 'Argentina'}}]",36,Manchester City,male,,68,England,"[{'id': 733, 'name': 'Manuel Luis Pellegrini Ripamonti', 'nickname': 'Manuel Pellegrini', 'dob': '1953-09-16', 'country': {'id': 45, 'name': 'Chile'}}]",1.1.0,2,2,1,Regular Season,99148,White Hart Lane,68,England,728,Mark Clattenburg,68,England
3754208,2015-11-21,18:30:00.000,1,4,available,scheduled,2020-09-26T23:55:49.315699,2021-06-13T16:17:31.694,13,2,England,Premier League,27,2015/2016,36,Manchester City,male,,68,England,"[{'id': 733, 'name': 'Manuel Luis Pellegrini Ripamonti', 'nickname': 'Manuel Pellegrini', 'dob': '1953-09-16', 'country': {'id': 45, 'name': 'Chile'}}]",24,Liverpool,male,,68,England,"[{'id': 94, 'name': 'Jürgen Klopp', 'nickname': None, 'dob': '1967-06-16', 'country': {'id': 85, 'name': 'Germany'}}]",1.1.0,2,2,1,Regular Season,4715,Etihad Stadium,68,England,3,Jonathan Moss,68,England
3754204,2015-08-29,16:00:00.000,2,2,available,scheduled,2020-10-01T07:40:32.450389,2021-06-13T16:17:31.694,4,2,England,Premier League,27,2015/2016,59,Aston Villa,male,,68,England,"[{'id': 5003, 'name': 'Tim Sherwood', 'nickname': None, 'dob': '1969-02-06', 'country': {'id': 68, 'name': 'England'}}]",41,Sunderland,male,,68,England,"[{'id': 453, 'name': 'Dick Advocaat', 'nickname': None, 'dob': '1947-09-27', 'country': {'id': 160, 'name': 'Netherlands'}}]",1.1.0,2,2,1,Regular Season,211,Villa Park,68,England,9,Robert Madley,68,England
3754194,2015-11-07,16:00:00.000,1,1,available,scheduled,2020-10-23T22:11:13.807088,2021-06-13T16:17:31.694,12,2,England,Premier League,27,2015/2016,40,West Ham United,male,,68,England,"[{'id': 150, 'name': 'Slaven Bilić', 'nickname': None, 'dob': '1968-09-11', 'country': {'id': 56, 'name': 'Croatia'}}]",29,Everton,male,,68,England,"[{'id': 263, 'name': 'Roberto Martínez Montoliú', 'nickname': 'Roberto Martínez', 'dob': '1973-07-13', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,115324,Boleyn Ground,68,England,17,Paul Tierney,68,England
3754219,2015-12-19,16:00:00.000,1,2,available,scheduled,2022-12-01T13:37:17.113631,2021-06-13T16:17:31.694,17,2,England,Premier League,27,2015/2016,27,West Bromwich Albion,male,,68,England,"[{'id': 300, 'name': 'Tony Pulis', 'nickname': None, 'dob': '1958-01-16', 'country': {'id': 249, 'name': 'Wales'}}]",28,AFC Bournemouth,male,,68,England,"[{'id': 38, 'name': 'Eddie Howe', 'nickname': None, 'dob': '1977-11-29', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,33,The Hawthorns,68,England,6,Mike Dean,68,England
3754254,2015-08-22,13:45:00.000,0,0,available,scheduled,2022-07-08T21:40:26.368774,2021-06-13T16:17:31.694,3,2,England,Premier League,27,2015/2016,39,Manchester United,male,,68,England,"[{'id': 788, 'name': 'Louis van Gaal', 'nickname': None, 'dob': '1951-08-08', 'country': {'id': 160, 'name': 'Netherlands'}}]",37,Newcastle United,male,,68,England,"[{'id': 40, 'name': 'Steve McClaren', 'nickname': None, 'dob': '1961-05-03', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,2,Old Trafford,68,England,2,Craig Pawson,68,England
3754230,2015-10-25,17:15:00.000,1,1,available,scheduled,2022-12-01T13:15:32.646389,2021-06-13T16:17:31.694,10,2,England,Premier League,27,2015/2016,24,Liverpool,male,,68,England,"[{'id': 94, 'name': 'Jürgen Klopp', 'nickname': None, 'dob': '1967-06-16', 'country': {'id': 85, 'name': 'Germany'}}]",25,Southampton,male,,68,England,"[{'id': 676, 'name': 'Ronald Koeman', 'nickname': None, 'dob': '1963-03-21', 'country': {'id': 160, 'name': 'Netherlands'}}]",1.1.0,2,2,1,Regular Season,6,Anfield ,68,England,5,Andre Marriner,68,England
3754285,2015-12-26,16:00:00.000,1,1,available,scheduled,2022-12-01T13:42:12.397086,2021-06-13T16:17:31.694,18,2,England,Premier League,27,2015/2016,59,Aston Villa,male,,68,England,"[{'id': 92, 'name': 'Rémi Garde', 'nickname': None, 'dob': '1966-04-03', 'country': {'id': 78, 'name': 'France'}}]",40,West Ham United,male,,68,England,"[{'id': 150, 'name': 'Slaven Bilić', 'nickname': None, 'dob': '1968-09-11', 'country': {'id': 56, 'name': 'Croatia'}}]",1.1.0,2,2,1,Regular Season,211,Villa Park,68,England,6,Mike Dean,68,England
3754233,2015-08-23,17:00:00.000,0,2,available,scheduled,2022-07-08T21:54:00.236975,2021-06-13T16:17:31.694,3,2,England,Premier League,27,2015/2016,29,Everton,male,,68,England,"[{'id': 263, 'name': 'Roberto Martínez Montoliú', 'nickname': 'Roberto Martínez', 'dob': '1973-07-13', 'country': {'id': 214, 'name': 'Spain'}}]",36,Manchester City,male,,68,England,"[{'id': 733, 'name': 'Manuel Luis Pellegrini Ripamonti', 'nickname': 'Manuel Pellegrini', 'dob': '1953-09-16', 'country': {'id': 45, 'name': 'Chile'}}]",1.1.0,2,2,1,Regular Season,12,Goodison Park,68,England,8,Anthony Taylor,68,England
3754270,2015-08-15,16:00:00.000,2,2,available,scheduled,2022-07-08T21:04:37.806798,2021-06-13T16:17:31.694,2,2,England,Premier League,27,2015/2016,38,Tottenham Hotspur,male,,68,England,"[{'id': 81, 'name': 'Mauricio Roberto Pochettino Trossero', 'nickname': 'Mauricio Pochettino', 'dob': '1972-03-02', 'country': {'id': 11, 'name': 'Argentina'}}]",30,Stoke City,male,,68,England,"[{'id': 55, 'name': 'Mark Hughes', 'nickname': None, 'dob': '1963-11-01', 'country': {'id': 249, 'name': 'Wales'}}]",1.1.0,2,2,1,Regular Season,99148,White Hart Lane,68,England,9,Robert Madley,68,England
3754237,2015-08-08,16:00:00.000,4,2,available,scheduled,2022-07-08T20:43:17.249927,2021-06-13T16:17:31.694,1,2,England,Premier League,27,2015/2016,22,Leicester City,male,,68,England,"[{'id': 60, 'name': 'Claudio Ranieri', 'nickname': None, 'dob': '1951-10-20', 'country': {'id': 112, 'name': 'Italy'}}]",41,Sunderland,male,,68,England,"[{'id': 453, 'name': 'Dick Advocaat', 'nickname': None, 'dob': '1947-09-27', 'country': {'id': 160, 'name': 'Netherlands'}}]",1.1.0,2,2,1,Regular Season,20,King Power Stadium ,68,England,10,Lee Mason,68,England
3754257,2015-09-12,16:00:00.000,0,1,available,scheduled,2022-07-08T22:35:00.516676,2021-06-13T16:17:31.694,5,2,England,Premier League,27,2015/2016,31,Crystal Palace,male,,68,England,"[{'id': 382, 'name': 'Alan Pardew', 'nickname': None, 'dob': '1961-07-18', 'country': {'id': 68, 'name': 'England'}}]",36,Manchester City,male,,68,England,"[{'id': 733, 'name': 'Manuel Luis Pellegrini Ripamonti', 'nickname': 'Manuel Pellegrini', 'dob': '1953-09-16', 'country': {'id': 45, 'name': 'Chile'}}]",1.1.0,2,2,1,Regular Season,37,Selhurst Park,68,England,14,Mike Jones,68,England
3754266,2015-09-27,17:00:00.000,0,1,available,scheduled,2020-08-10T22:04:56.027298,2021-06-13T16:17:31.694,7,2,England,Premier League,27,2015/2016,23,Watford,male,,68,England,"[{'id': 236, 'name': 'Enrique Sánchez Flores', 'nickname': 'Quique Sánchez Flores', 'dob': '1965-02-05', 'country': {'id': 214, 'name': 'Spain'}}]",31,Crystal Palace,male,,68,England,"[{'id': 382, 'name': 'Alan Pardew', 'nickname': None, 'dob': '1961-07-18', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,4589,Vicarage Road,68,England,8,Anthony Taylor,68,England
3754256,2015-10-17,16:00:00.000,0,3,available,scheduled,2022-12-01T13:07:26.074985,2021-06-13T16:17:31.694,9,2,England,Premier League,27,2015/2016,29,Everton,male,,68,England,"[{'id': 263, 'name': 'Roberto Martínez Montoliú', 'nickname': 'Roberto Martínez', 'dob': '1973-07-13', 'country': {'id': 214, 'name': 'Spain'}}]",39,Manchester United,male,,68,England,"[{'id': 788, 'name': 'Louis van Gaal', 'nickname': None, 'dob': '1951-08-08', 'country': {'id': 160, 'name': 'Netherlands'}}]",1.1.0,2,2,1,Regular Season,12,Goodison Park,68,England,3,Jonathan Moss,68,England
3754288,2015-10-24,16:00:00.000,2,1,available,scheduled,2022-12-01T13:11:00.286464,2021-06-13T16:17:31.694,10,2,England,Premier League,27,2015/2016,40,West Ham United,male,,68,England,"[{'id': 150, 'name': 'Slaven Bilić', 'nickname': None, 'dob': '1968-09-11', 'country': {'id': 56, 'name': 'Croatia'}}]",33,Chelsea,male,,68,England,"[{'id': 383, 'name': 'José Mario Felix dos Santos Mourinho', 'nickname': 'José Mourinho', 'dob': '1963-01-26', 'country': {'id': 183, 'name': 'Portugal'}}]",1.1.0,2,2,1,Regular Season,115324,Boleyn Ground,68,England,3,Jonathan Moss,68,England
3754238,2015-11-07,13:45:00.000,0,1,available,scheduled,2020-09-18T13:16:12.825671,2021-06-13T16:17:31.694,12,2,England,Premier League,27,2015/2016,28,AFC Bournemouth,male,,68,England,"[{'id': 38, 'name': 'Eddie Howe', 'nickname': None, 'dob': '1977-11-29', 'country': {'id': 68, 'name': 'England'}}]",37,Newcastle United,male,,68,England,"[{'id': 40, 'name': 'Steve McClaren', 'nickname': None, 'dob': '1961-05-03', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,71,Vitality Stadium,68,England,10,Lee Mason,68,England
3754269,2015-10-19,21:00:00.000,0,1,available,scheduled,2020-09-29T22:20:51.346007,2021-06-13T16:17:31.694,9,2,England,Premier League,27,2015/2016,26,Swansea City,male,,249,Wales,"[{'id': 270, 'name': 'Garry Monk', 'nickname': None, 'dob': '1979-03-06', 'country': {'id': 68, 'name': 'England'}}]",30,Stoke City,male,,68,England,"[{'id': 55, 'name': 'Mark Hughes', 'nickname': None, 'dob': '1963-11-01', 'country': {'id': 249, 'name': 'Wales'}}]",1.1.0,2,2,1,Regular Season,45,Swansea.com Stadium,249,Wales,9,Robert Madley,68,England
3754234,2015-10-25,15:05:00.000,1,5,available,scheduled,2020-10-11T16:17:39.015539,2021-06-13T16:17:31.694,10,2,England,Premier League,27,2015/2016,28,AFC Bournemouth,male,,68,England,"[{'id': 38, 'name': 'Eddie Howe', 'nickname': None, 'dob': '1977-11-29', 'country': {'id': 68, 'name': 'England'}}]",38,Tottenham Hotspur,male,,68,England,"[{'id': 81, 'name': 'Mauricio Roberto Pochettino Trossero', 'nickname': 'Mauricio Pochettino', 'dob': '1972-03-02', 'country': {'id': 11, 'name': 'Argentina'}}]",1.1.0,2,2,1,Regular Season,71,Vitality Stadium,68,England,13,Roger East,68,England
3754246,2015-08-29,16:00:00.000,2,0,available,scheduled,2020-11-29T14:07:50.969020,2021-06-13T16:17:31.694,4,2,England,Premier League,27,2015/2016,36,Manchester City,male,,68,England,"[{'id': 733, 'name': 'Manuel Luis Pellegrini Ripamonti', 'nickname': 'Manuel Pellegrini', 'dob': '1953-09-16', 'country': {'id': 45, 'name': 'Chile'}}]",23,Watford,male,,68,England,"[{'id': 236, 'name': 'Enrique Sánchez Flores', 'nickname': 'Quique Sánchez Flores', 'dob': '1965-02-05', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4715,Etihad Stadium,68,England,728,Mark Clattenburg,68,England
3754296,2015-12-21,21:00:00.000,2,1,available,scheduled,2021-07-17T13:35:33.149,2021-06-13T16:17:31.694,17,2,England,Premier League,27,2015/2016,1,Arsenal,male,,68,England,"[{'id': 577, 'name': 'Arsène Wenger', 'nickname': None, 'dob': '1949-10-22', 'country': {'id': 78, 'name': 'France'}}]",36,Manchester City,male,,68,England,"[{'id': 733, 'name': 'Manuel Luis Pellegrini Ripamonti', 'nickname': 'Manuel Pellegrini', 'dob': '1953-09-16', 'country': {'id': 45, 'name': 'Chile'}}]",1.1.0,2,2,1,Regular Season,3,Emirates Stadium,68,England,5,Andre Marriner,68,England
3754273,2015-10-31,16:00:00.000,2,0,available,scheduled,2020-09-20T02:24:11.414760,2021-06-13T16:17:31.694,11,2,England,Premier League,27,2015/2016,23,Watford,male,,68,England,"[{'id': 236, 'name': 'Enrique Sánchez Flores', 'nickname': 'Quique Sánchez Flores', 'dob': '1965-02-05', 'country': {'id': 214, 'name': 'Spain'}}]",40,West Ham United,male,,68,England,"[{'id': 150, 'name': 'Slaven Bilić', 'nickname': None, 'dob': '1968-09-11', 'country': {'id': 56, 'name': 'Croatia'}}]",1.1.0,2,2,1,Regular Season,4589,Vicarage Road,68,England,50,Keith Stroud,68,England
3754263,2015-10-24,16:00:00.000,1,0,available,scheduled,2022-12-01T13:11:49.163406,2021-06-13T16:17:31.694,10,2,England,Premier League,27,2015/2016,22,Leicester City,male,,68,England,"[{'id': 60, 'name': 'Claudio Ranieri', 'nickname': None, 'dob': '1951-10-20', 'country': {'id': 112, 'name': 'Italy'}}]",31,Crystal Palace,male,,68,England,"[{'id': 382, 'name': 'Alan Pardew', 'nickname': None, 'dob': '1961-07-18', 'country': {'id': 68, 'name': 'England'}}]",1.1.0,2,2,1,Regular Season,20,King Power Stadium ,68,England,6,Mike Dean,68,England
3754268,2015-08-29,18:30:00.000,0,0,available,scheduled,2020-09-11T18:18:25.317407,2021-06-13T16:17:31.694,4,2,England,Premier League,27,2015/2016,38,Tottenham Hotspur,male,,68,England,"[{'id': 81, 'name': 'Mauricio Roberto Pochettino Trossero', 'nickname': 'Mauricio Pochettino', 'dob': '1972-03-02', 'country': {'id': 11, 'name': 'Argentina'}}]",29,Everton,male,,68,England,"[{'id': 263, 'name': 'Roberto Martínez Montoliú', 'nickname': 'Roberto Martínez', 'dob': '1973-07-13', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,99148,White Hart Lane,68,England,14,Mike Jones,68,England
3754286,2015-12-05,16:00:00.000,2,0,available,scheduled,2020-10-13T14:16:54.852458,2021-06-13T16:17:31.694,15,2,England,Premier League,27,2015/2016,23,Watford,male,,68,England,"[{'id': 236, 'name': 'Enrique Sánchez Flores', 'nickname': 'Quique Sánchez Flores', 'dob': '1965-02-05', 'country': {'id': 214, 'name': 'Spain'}}]",56,Norwich City,male,,68,England,"[{'id': 41, 'name': 'Alex Neil', 'nickname': None, 'dob': '1981-06-09', 'country': {'id': 201, 'name': 'Scotland'}}]",1.1.0,2,2,1,Regular Season,4589,Vicarage Road,68,England,6,Mike Dean,68,England
3754291,2015-12-28,16:00:00.000,1,2,available,scheduled,2020-11-03T09:05:58.027121,2021-06-13T16:17:31.694,19,2,England,Premier League,27,2015/2016,23,Watford,male,,68,England,"[{'id': 236, 'name': 'Enrique Sánchez Flores', 'nickname': 'Quique Sánchez Flores', 'dob': '1965-02-05', 'country': {'id': 214, 'name': 'Spain'}}]",38,Tottenham Hotspur,male,,68,England,"[{'id': 81, 'name': 'Mauricio Roberto Pochettino Trossero', 'nickname': 'Mauricio Pochettino', 'dob': '1972-03-02', 'country': {'id': 11, 'name': 'Argentina'}}]",1.1.0,2,2,1,Regular Season,4589,Vicarage Road,68,England,8,Anthony Taylor,68,England
3754283,2015-11-21,16:00:00.000,4,0,available,scheduled,2020-11-03T08:06:52.744806,2021-06-13T16:17:31.694,13,2,England,Premier League,27,2015/2016,29,Everton,male,,68,England,"[{'id': 263, 'name': 'Roberto Martínez Montoliú', 'nickname': 'Roberto Martínez', 'dob': '1973-07-13', 'country': {'id': 214, 'name': 'Spain'}}]",59,Aston Villa,male,,68,England,"[{'id': 92, 'name': 'Rémi Garde', 'nickname': None, 'dob': '1966-04-03', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,12,Goodison Park,68,England,1,Michael Oliver,68,England
